timestamp,device,length,link_protocol,network_protocol,transport_protocol,application_protocol,ip_version,src_ip,dst_ip,src_port,dst_port,arp_operation,arp_protocol,arp_src_proto,arp_dst_proto,eth_src_mac,eth_dst_mac,malicious
1759278330,any,44,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2048,172.30.0.163,172.30.0.122,,,0
1759278330,any,58,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2048,172.30.0.122,172.30.0.163,,,0
1759278330,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::8e6:8ff:fe7e:113,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278330,eth2,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::a0a0:57ff:fe61:142,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278330,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::a0a0:57ff:fe61:142,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278330,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.163,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278330,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.163,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278330,eth0,90,Ethernet,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278330,any,92,N/A,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::e40a:26ff:fed9:129,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::e40a:26ff:fed9:129,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::8e6:8ff:fe7e:113,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::8e6:8ff:fe7e:113,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth1,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth0,90,Ethernet,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.220,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,any,92,N/A,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.220,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth0,354,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278331,any,356,N/A,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278331,eth0,366,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278331,any,368,N/A,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278331,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.220,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.220,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth0,42,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,any,44,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2048,172.30.0.220,172.30.0.122,,,0
1759278331,eth1,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::8e6:8ff:fe7e:113,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::a0a0:57ff:fe61:142,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth2,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::a0a0:57ff:fe61:142,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth0,109,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278331,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278332,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.220,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278332,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.220,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278332,eth1,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278332,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278332,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278332,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278332,eth1,92,Ethernet,IPv4,UDP,DNS,v4,10.1.2.74,10.1.2.119,60738,53,N/A,N/A,N/A,N/A,,,0
1759278332,eth1,92,Ethernet,IPv4,UDP,DNS,v4,10.1.2.74,10.1.2.119,35162,53,N/A,N/A,N/A,N/A,,,0
1759278332,any,94,N/A,IPv4,UDP,DNS,v4,10.1.2.74,10.1.2.119,60738,53,N/A,N/A,N/A,N/A,,,0
1759278332,eth1,92,Ethernet,IPv4,UDP,DNS,v4,10.1.2.74,10.1.2.119,60738,53,N/A,N/A,N/A,N/A,,,0
1759278332,eth1,92,Ethernet,IPv4,UDP,DNS,v4,10.1.2.74,10.1.2.119,35162,53,N/A,N/A,N/A,N/A,,,0
1759278332,any,94,N/A,IPv4,UDP,DNS,v4,10.1.2.74,10.1.2.119,60738,53,N/A,N/A,N/A,N/A,,,0
1759278332,any,111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278332,eth0,109,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278332,eth1,42,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278332,eth1,42,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278332,any,44,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2048,10.1.2.74,10.1.2.119,,,0
1759278334,eth0,109,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278334,any,111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278334,eth0,42,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278334,any,44,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2048,172.30.0.23,172.30.0.122,,,0
1759278335,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::e40a:26ff:fed9:129,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::e40a:26ff:fed9:129,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,109,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::48f7:b2ff:feca:144,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::48f7:b2ff:feca:144,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth2,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::a0a0:57ff:fe61:142,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::a0a0:57ff:fe61:142,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,90,Ethernet,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.163,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,92,N/A,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,88,Ethernet,IPv6,UDP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::1:52,5355,5355,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,68,Ethernet,IPv4,UDP,N/A,v4,172.30.0.163,224.0.0.252,5355,5355,N/A,N/A,N/A,N/A,,,0
1759278335,any,90,N/A,IPv6,UDP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::1:52,5355,5355,N/A,N/A,N/A,N/A,,,0
1759278335,eth2,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::a0a0:57ff:fe61:142,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::a0a0:57ff:fe61:142,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::8e6:8ff:fe7e:113,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::8e6:8ff:fe7e:113,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,358,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278335,any,360,N/A,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,370,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278335,any,372,N/A,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.163,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,42,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,56,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,56,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,44,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2048,172.30.0.163,172.30.0.122,,,0
1759278335,any,58,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2048,172.30.0.122,172.30.0.163,,,0
1759278335,eth0,90,Ethernet,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.220,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,92,N/A,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.220,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,84,Ethernet,IPv6,UDP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::1:52,5355,5355,N/A,N/A,N/A,N/A,,,0
1759278335,any,86,N/A,IPv6,UDP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::1:52,5355,5355,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,354,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278335,any,356,N/A,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,366,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278335,any,368,N/A,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278335,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.220,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.220,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.220,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,90,Ethernet,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,92,N/A,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth0,42,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,44,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2048,172.30.0.220,172.30.0.122,,,0
1759278335,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::8e6:8ff:fe7e:113,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::8e6:8ff:fe7e:113,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,eth2,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::a0a0:57ff:fe61:142,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278335,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::a0a0:57ff:fe61:142,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.163,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.163,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,eth1,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::7071:f5ff:fe75:81,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::7071:f5ff:fe75:81,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::1818:a6ff:feea:1,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,eth1,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::c8e3:54ff:fedb:3,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,eth1,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::8e6:8ff:fe7e:113,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::a0a0:57ff:fe61:142,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,eth2,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::a0a0:57ff:fe61:142,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,eth0,109,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278336,any,111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,eth0,90,Ethernet,IPv6,ICMP,N/A,v6,fe80::48f7:b2ff:feca:144,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.194,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,any,92,N/A,IPv6,ICMP,N/A,v6,fe80::48f7:b2ff:feca:144,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.194,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,eth0,109,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,any,111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,eth0,65,Ethernet,IPv4,UDP,N/A,v4,172.30.0.194,224.0.0.252,5355,5355,N/A,N/A,N/A,N/A,,,0
1759278337,any,67,N/A,IPv4,UDP,N/A,v4,172.30.0.194,224.0.0.252,5355,5355,N/A,N/A,N/A,N/A,,,0
1759278337,eth0,355,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278337,any,357,N/A,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278337,eth0,367,Ethernet,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278337,any,369,N/A,IPv4,UDP,N/A,v4,0.0.0.0,255.255.255.255,68,67,N/A,N/A,N/A,N/A,,,0
1759278337,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::7071:f5ff:fe75:81,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::7071:f5ff:fe75:81,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::48f7:b2ff:feca:144,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.194,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::48f7:b2ff:feca:144,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.194,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,eth0,42,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278337,any,44,ARP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2048,172.30.0.194,172.30.0.122,,,0
1759278338,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::48f7:b2ff:feca:144,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278338,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::48f7:b2ff:feca:144,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278338,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.194,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278338,any,56,N/A,IPv4,N/A,N/A,v4,172.30.0.194,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278338,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::7071:f5ff:fe75:81,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278338,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::7071:f5ff:fe75:81,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278338,eth1,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::7071:f5ff:fe75:81,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278338,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::7071:f5ff:fe75:81,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278338,eth0,70,Ethernet,IPv6,ICMP,N/A,v6,fe80::48f7:b2ff:feca:144,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278338,any,72,N/A,IPv6,ICMP,N/A,v6,fe80::48f7:b2ff:feca:144,ff02::204,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278338,eth0,109,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278338,any,111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278339,eth0,90,Ethernet,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278339,eth0,54,Ethernet,IPv4,N/A,N/A,v4,172.30.0.163,224.0.0.22,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278339,any,92,N/A,IPv6,ICMP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,0
1759278339,eth0,68,Ethernet,IPv4,UDP,N/A,v4,172.30.0.163,224.0.0.252,5355,5355,N/A,N/A,N/A,N/A,,,0
1759278339,any,70,N/A,IPv4,UDP,N/A,v4,172.30.0.163,224.0.0.252,5355,5355,N/A,N/A,N/A,N/A,,,0
1759278339,eth0,68,Ethernet,IPv4,UDP,N/A,v4,172.30.0.163,224.0.0.252,5355,5355,N/A,N/A,N/A,N/A,,,0
1759278339,eth0,88,Ethernet,IPv6,UDP,N/A,v6,fe80::6813:a9ff:fe96:80,ff02::1:52,5355,5355,N/A,N/A,N/A,N/A,,,0
1759278339,any,70,N/A,IPv4,UDP,N/A,v4,172.30.0.163,224.0.0.252,5355,5355,N/A,N/A,N/A,N/A,,,0
